month,AR,Customer,Truck,Driver,Hours,start_time,end_time,gps_start,gps_end,Overlap,start_time_difference,end_time_difference,deviation_from_hours,Owner/Operator,Action Taken
2,1788,C-41,T-20,D-70,14,2/25/2023 5:30,2/25/2023 19:30,2/25/2023 5:48,2/25/2023 18:59,0,18,-31,-49,Mason,0
2,1789,C-41,T-4,D-1,13,2/25/2023 6:00,2/25/2023 19:00,2/25/2023 7:01,2/25/2023 17:51,0,61,-69,-130,Gilmour,0
2,1790,C-41,T-18,D-4,12,2/25/2023 4:30,2/25/2023 16:30,2/25/2023 5:03,2/25/2023 15:45,0,33,-45,-78,Barrett,0
2,1791,C-41,T-7,D-52,14,2/25/2023 5:30,2/25/2023 19:30,2/25/2023 5:50,2/25/2023 19:00,0,20,-30,-50,Mason,0
2,1792,C-41,T-10,D-29,14,2/25/2023 5:00,2/25/2023 19:00,2/25/2023 5:31,2/25/2023 18:15,0,31,-45,-76,Wright,0
2,1793,C-41,T-46,D-51,14,2/25/2023 5:30,2/25/2023 19:30,2/25/2023 5:54,2/25/2023 18:52,0,24,-38,-62,Waters,0
2,1794,C-10,T-16,D-35,19,2/25/2023 10:00,2/26/2023 5:00,2/25/2023 10:26,2/26/2023 4:07,0,26,-53,-79,Barrett,0
2,1795,C-41,T-34,D-40,5,2/25/2023 6:00,2/25/2023 11:00,2/25/2023 5:42,2/25/2023 10:51,0,-18,-9,9,Barrett,0
2,1796,C-41,T-34,D-40,10,2/25/2023 11:00,2/25/2023 21:00,2/25/2023 10:51,2/25/2023 20:23,1,-9,-37,-28,Barrett,0
2,1797,C-41,T-34,D-53,11.5,2/25/2023 6:00,2/25/2023 17:30,2/25/2023 5:42,2/25/2023 17:49,1,-18,19,37,Barrett,0
2,1798,C-41,T-36,D-13,9.5,2/25/2023 9:00,2/25/2023 18:30,2/25/2023 9:22,2/25/2023 17:05,0,22,-85,-107,Barrett,0
2,1799,C-41,T-15,D-56,12.5,2/25/2023 16:30,2/26/2023 5:00,2/25/2023 17:18,2/26/2023 4:26,0,48,-34,-82,Barrett,0
2,1800,C-41,T-47,D-11,3,2/25/2023 6:00,2/25/2023 9:00,2/25/2023 6:26,2/25/2023 9:00,0,26,0,-26,Gilmour,0
2,1801,C-41,T-47,D-11,11,2/25/2023 9:00,2/25/2023 20:00,2/25/2023 9:00,2/25/2023 18:58,0,0,-62,-62,Gilmour,0
2,1802,C-41,T-17,D-15,9.5,2/25/2023 21:30,2/26/2023 7:00,2/25/2023 21:09,2/26/2023 7:23,0,-21,23,44,Barrett,0
2,1803,C-41,T-9,D-9,3,2/25/2023 6:00,2/25/2023 9:00,2/25/2023 5:40,2/25/2023 9:11,0,-20,11,31,Barrett,0
2,1804,C-41,T-9,D-9,8,2/25/2023 9:00,2/25/2023 17:00,2/25/2023 9:11,2/25/2023 16:30,0,11,-30,-41,Barrett,0
2,1805,C-23,T-29,D-44,12,2/25/2023 5:00,2/25/2023 17:00,2/25/2023 4:47,2/25/2023 17:21,0,-13,21,34,Barrett,0
2,1806,C-41,T-3,D-66,14,2/25/2023 5:00,2/25/2023 19:00,2/25/2023 6:48,2/25/2023 17:58,0,108,-62,-170,Barrett,0
2,1807,C-23,T-26,D-18,7.5,2/25/2023 11:30,2/25/2023 19:00,2/25/2023 11:42,2/25/2023 18:51,0,12,-9,-21,Barrett,0
2,1808,C-41,T-44,D-61,14,2/25/2023 5:00,2/25/2023 19:00,2/25/2023 5:28,2/25/2023 18:17,0,28,-43,-71,Barrett,0
2,1809,C-23,T-17,D-16,11.5,2/25/2023 6:30,2/25/2023 18:00,2/25/2023 6:31,2/25/2023 17:53,0,1,-7,-8,Barrett,0
2,1810,C-41,T-40,D-63,12.5,2/25/2023 5:00,2/25/2023 17:30,2/25/2023 5:14,2/25/2023 17:22,0,14,-8,-22,Barrett,0
2,1811,C-41,T-33,D-69,9,2/25/2023 5:00,2/25/2023 14:00,2/25/2023 5:06,2/25/2023 14:21,0,6,21,15,Barrett,0
2,1812,C-23,T-14,D-31,11.5,2/25/2023 6:00,2/25/2023 17:30,2/25/2023 6:09,2/25/2023 17:36,1,9,6,-3,Barrett,0
2,1813,C-23,T-45,D-45,9.5,2/25/2023 17:00,2/26/2023 2:30,2/25/2023 16:56,2/26/2023 2:38,0,-4,8,12,Barrett,0
2,1814,C-23,T-29,D-57,11,2/25/2023 17:00,2/26/2023 4:00,2/25/2023 17:21,2/26/2023 3:44,0,21,-16,-37,Barrett,0
2,1815,C-41,T-14,D-68,14,2/25/2023 17:00,2/26/2023 7:00,2/25/2023 16:40,2/26/2023 7:23,1,-20,23,43,Barrett,0
2,1816,C-41,T-9,D-9,3,2/26/2023 6:00,2/26/2023 9:00,2/26/2023 5:48,2/26/2023 8:54,0,-12,-6,6,Barrett,0
2,1817,C-23,T-38,D-36,6,2/26/2023 5:30,2/26/2023 11:30,2/26/2023 5:53,2/26/2023 10:42,0,23,-48,-71,Mason,0
2,1818,C-41,T-38,D-36,4,2/26/2023 11:30,2/26/2023 15:30,2/26/2023 10:42,2/26/2023 15:44,0,-48,14,62,Mason,0
2,1819,C-23,T-38,D-36,5,2/26/2023 15:30,2/26/2023 20:30,2/26/2023 15:44,2/26/2023 20:09,0,14,-21,-35,Mason,0
2,1820,C-41,T-39,D-65,12,2/26/2023 5:00,2/26/2023 17:00,2/26/2023 5:18,2/26/2023 16:16,0,18,-44,-62,Barrett,0
2,1821,C-23,T-20,D-70,6,2/26/2023 5:30,2/26/2023 11:30,2/26/2023 5:54,2/26/2023 11:38,0,24,8,-16,Mason,0
2,1822,C-23,T-20,D-70,8,2/26/2023 11:30,2/26/2023 19:30,2/26/2023 11:38,2/26/2023 18:57,0,8,-33,-41,Mason,0
2,1823,C-41,T-4,D-1,11,2/26/2023 6:00,2/26/2023 17:00,2/26/2023 6:26,2/26/2023 15:59,0,26,-61,-87,Gilmour,0
2,1824,C-41,T-18,D-4,7,2/26/2023 11:00,2/26/2023 18:00,2/26/2023 11:21,2/26/2023 17:20,0,21,-40,-61,Barrett,0
2,1825,C-41,T-18,D-4,5,2/26/2023 6:00,2/26/2023 11:00,2/26/2023 6:11,2/26/2023 11:21,0,11,21,10,Barrett,0
2,1826,C-41,T-7,D-52,14,2/26/2023 7:00,2/26/2023 21:00,2/26/2023 7:25,2/26/2023 20:27,0,25,-33,-58,Mason,0
2,1827,C-23,T-46,D-51,6,2/26/2023 5:30,2/26/2023 11:30,2/26/2023 6:05,2/26/2023 11:27,0,35,-3,-38,Waters,0
2,1828,C-41,T-46,D-51,6,2/26/2023 11:30,2/26/2023 17:30,2/26/2023 11:27,2/26/2023 14:22,0,-3,-188,-185,Waters,0
2,1829,C-11,T-36,D-13,28,2/26/2023 4:30,2/27/2023 8:30,2/26/2023 4:44,2/27/2023 8:18,0,14,-12,-26,Barrett,0
2,1830,C-23,T-17,D-57,14,2/26/2023 17:00,2/27/2023 7:00,2/26/2023 16:45,2/27/2023 7:23,1,-15,23,38,Barrett,0
2,1831,C-41,T-47,D-11,13.5,2/26/2023 6:00,2/26/2023 19:30,2/26/2023 6:22,2/26/2023 18:25,0,22,-65,-87,Gilmour,0
2,1832,C-41,T-13,D-46,12,2/26/2023 16:00,2/27/2023 4:00,2/26/2023 16:18,2/27/2023 3:41,0,18,-19,-37,Barrett,0
2,1833,C-41,T-3,D-66,14,2/26/2023 5:00,2/26/2023 19:00,2/26/2023 6:38,2/26/2023 18:20,0,98,-40,-138,Barrett,0
2,1834,C-41,T-44,D-61,14,2/26/2023 5:00,2/26/2023 19:00,2/26/2023 5:36,2/26/2023 15:29,0,36,-211,-247,Barrett,0
2,1835,C-41,T-40,D-63,12,2/26/2023 5:00,2/26/2023 17:00,2/26/2023 5:03,2/26/2023 16:46,0,3,-14,-17,Barrett,0
2,1836,C-41,T-14,D-31,12,2/26/2023 6:30,2/26/2023 18:30,2/26/2023 6:10,2/26/2023 18:44,1,-20,14,34,Barrett,0
2,1837,C-41,T-45,D-45,4.5,2/26/2023 2:30,2/26/2023 7:00,2/26/2023 2:38,2/26/2023 7:22,0,8,22,14,Barrett,0
2,1838,C-41,T-45,D-45,14,2/26/2023 17:00,2/27/2023 7:00,2/26/2023 18:01,2/27/2023 5:57,0,61,-63,-124,Barrett,0
2,1839,C-23,T-29,D-16,13.5,2/26/2023 5:30,2/26/2023 19:00,2/26/2023 6:04,2/26/2023 18:54,0,34,-6,-40,Barrett,0
2,1840,C-41,T-33,D-69,8,2/26/2023 5:00,2/26/2023 13:00,2/26/2023 5:02,2/26/2023 13:11,0,2,11,9,Barrett,0
2,1841,C-23,T-14,D-68,14,2/26/2023 17:30,2/27/2023 7:30,2/26/2023 17:35,2/27/2023 7:35,1,5,5,0,Barrett,0
2,1842,C-41,T-9,D-9,12,2/27/2023 6:00,2/27/2023 18:00,2/27/2023 5:39,2/27/2023 17:50,0,-21,-10,11,Barrett,0
2,1843,C-41,T-38,D-36,14,2/27/2023 5:30,2/27/2023 19:30,2/27/2023 5:48,2/27/2023 19:06,0,18,-24,-42,Mason,0
2,1844,C-41,T-39,D-65,12,2/27/2023 5:00,2/27/2023 17:00,2/27/2023 5:18,2/27/2023 17:09,0,18,9,-9,Barrett,0
2,1845,C-23,T-25,D-41,4,2/27/2023 18:00,2/27/2023 22:00,2/27/2023 18:26,2/27/2023 22:24,0,26,24,-2,Gilmour,0
2,1846,C-41,T-25,D-41,10,2/27/2023 22:00,2/28/2023 8:00,2/27/2023 22:24,2/28/2023 7:25,0,24,-35,-59,Gilmour,0
2,1847,C-41,T-20,D-70,2.5,2/27/2023 5:30,2/27/2023 8:00,2/27/2023 5:50,2/27/2023 8:16,0,20,16,-4,Mason,0
2,1848,C-41,T-20,D-70,11.5,2/27/2023 8:00,2/27/2023 19:30,2/27/2023 8:16,2/27/2023 19:02,0,16,-28,-44,Mason,0
2,1849,C-41,T-31,D-15,8.5,2/27/2023 20:00,2/28/2023 4:30,2/27/2023 19:41,2/28/2023 4:02,0,-19,-28,-9,Barrett,0
2,1850,C-41,T-4,D-1,13,2/27/2023 6:00,2/27/2023 19:00,2/27/2023 6:30,2/27/2023 17:46,0,30,-74,-104,Gilmour,0
2,1851,C-41,T-10,D-29,14,2/27/2023 5:00,2/27/2023 19:00,2/27/2023 5:27,2/27/2023 18:17,0,27,-43,-70,Wright,0
2,1852,C-41,T-47,D-22,13.5,2/27/2023 6:00,2/27/2023 19:30,2/27/2023 6:35,2/27/2023 18:40,0,35,-50,-85,Gilmour,0
2,1853,C-41,T-18,D-4,10.5,2/27/2023 5:00,2/27/2023 15:30,2/27/2023 5:11,2/27/2023 15:00,0,11,-30,-41,Barrett,0
2,1854,C-41,T-7,D-52,13.5,2/27/2023 5:30,2/27/2023 19:00,2/27/2023 5:50,2/27/2023 18:31,0,20,-29,-49,Mason,0
2,1855,C-41,T-46,D-51,14,2/27/2023 5:30,2/27/2023 19:30,2/27/2023 6:16,2/27/2023 19:01,0,46,-29,-75,Waters,0
2,1856,C-52,T-16,D-35,14.5,2/27/2023 6:30,2/27/2023 21:00,2/27/2023 6:32,2/27/2023 21:16,0,2,16,14,Barrett,0
2,1857,C-41,T-34,D-40,11.5,2/27/2023 6:00,2/27/2023 17:30,2/27/2023 6:15,2/27/2023 17:15,0,15,-15,-30,Barrett,0
2,1858,C-41,T-15,D-56,7.5,2/27/2023 6:00,2/27/2023 13:30,2/27/2023 6:02,2/27/2023 13:50,0,2,20,18,Barrett,0
2,1859,C-41,T-35,D-11,13.5,2/27/2023 6:00,2/27/2023 19:30,2/27/2023 6:23,2/27/2023 18:28,0,23,-62,-85,Gilmour,0
2,1860,C-41,T-24,D-48,8,2/27/2023 10:00,2/27/2023 18:00,2/27/2023 10:03,2/27/2023 17:12,0,3,-48,-51,Barrett,0
2,1861,C-41,T-39,D-68,11,2/27/2023 17:30,2/28/2023 4:30,2/27/2023 17:15,2/28/2023 4:46,0,-15,16,31,Barrett,0
2,1862,C-41,T-3,D-66,14,2/27/2023 5:00,2/27/2023 19:00,2/27/2023 6:28,2/27/2023 18:01,0,88,-59,-147,Barrett,0
2,1863,C-40,T-26,D-18,13,2/27/2023 5:00,2/27/2023 18:00,2/27/2023 4:48,2/27/2023 17:57,0,-12,-3,9,Barrett,0
2,1864,C-41,T-40,D-63,8,2/27/2023 5:00,2/27/2023 13:00,2/27/2023 5:06,2/27/2023 13:09,0,6,9,3,Barrett,0
2,1865,C-41,T-31,D-63,5.5,2/27/2023 14:00,2/27/2023 19:30,2/27/2023 13:39,2/27/2023 19:17,0,-21,-13,8,Barrett,0
2,1866,C-23,T-14,D-31,10,2/27/2023 6:00,2/27/2023 16:00,2/27/2023 7:33,2/27/2023 15:21,1,93,-39,-132,Barrett,0
2,1867,C-23,T-17,D-44,11,2/27/2023 5:00,2/27/2023 16:00,2/27/2023 4:40,2/27/2023 16:01,1,-20,1,21,Barrett,0
2,1868,C-41,T-29,D-16,4.5,2/27/2023 14:30,2/27/2023 19:00,2/27/2023 14:17,2/27/2023 18:51,0,-13,-9,4,Barrett,0
2,1869,C-23,T-29,D-16,5,2/27/2023 5:00,2/27/2023 10:00,2/27/2023 5:12,2/27/2023 10:11,0,12,11,-1,Barrett,0
2,1870,C-41,T-29,D-16,4.5,2/27/2023 10:00,2/27/2023 14:30,2/27/2023 10:11,2/27/2023 14:17,0,11,-13,-24,Barrett,0
2,1871,C-41,T-33,D-69,12,2/27/2023 5:00,2/27/2023 17:00,2/27/2023 4:56,2/27/2023 16:45,0,-4,-15,-11,Barrett,0
2,1872,C-23,T-39,D-68,3,2/28/2023 4:30,2/28/2023 7:30,2/28/2023 4:10,2/28/2023 6:28,1,-20,-62,-42,Barrett,0
2,1873,C-23,T-39,D-65,6.5,2/28/2023 5:00,2/28/2023 11:30,2/28/2023 5:02,2/28/2023 11:47,1,2,17,15,Barrett,0
2,1874,C-41,T-39,D-65,5.5,2/28/2023 11:30,2/28/2023 17:00,2/28/2023 11:47,2/28/2023 16:36,0,17,-24,-41,Barrett,0
2,1875,C-41,T-14,D-31,13.5,2/28/2023 6:00,2/28/2023 19:30,2/28/2023 6:10,2/28/2023 19:15,0,10,-15,-25,Barrett,0
2,1876,C-23,T-25,D-41,14,2/28/2023 18:00,3/1/2023 8:00,2/28/2023 18:36,3/1/2023 8:16,0,36,16,-20,Gilmour,0
2,1877,C-41,T-20,D-70,8.5,2/28/2023 6:00,2/28/2023 14:30,2/28/2023 6:01,2/28/2023 14:19,0,1,-11,-12,Mason,0
2,1878,C-41,T-31,D-15,9,2/28/2023 23:00,3/1/2023 8:00,2/28/2023 23:00,3/1/2023 8:03,0,0,3,3,Barrett,0
2,1879,C-41,T-4,D-1,13.5,2/28/2023 6:00,2/28/2023 19:30,2/28/2023 5:59,2/28/2023 17:51,0,-1,-99,-98,Gilmour,0
2,1880,C-41,T-47,D-22,13.5,2/28/2023 6:00,2/28/2023 19:30,2/28/2023 5:58,2/28/2023 17:48,0,-2,-102,-100,Gilmour,0
2,1881,C-41,T-10,D-29,12,2/28/2023 5:00,2/28/2023 17:00,2/28/2023 5:43,2/28/2023 17:19,0,43,19,-24,Wright,0
2,1882,C-41,T-10,D-29,4,2/28/2023 17:00,2/28/2023 21:00,2/28/2023 17:19,2/28/2023 20:34,0,19,-26,-45,Wright,0
2,1883,C-41,T-18,D-53,12,2/28/2023 6:00,2/28/2023 18:00,2/28/2023 5:48,2/28/2023 17:48,0,-12,-12,0,Barrett,0
2,1884,C-41,T-20,D-70,5,2/28/2023 14:30,2/28/2023 19:30,2/28/2023 14:19,2/28/2023 19:00,0,-11,-30,-19,Mason,0
2,1885,C-41,T-7,D-52,14,2/28/2023 5:30,2/28/2023 19:30,2/28/2023 5:55,2/28/2023 19:00,0,25,-30,-55,Mason,0
2,1886,C-41,T-46,D-51,12,2/28/2023 5:30,2/28/2023 17:30,2/28/2023 5:58,2/28/2023 17:51,0,28,21,-7,Waters,0
2,1887,C-41,T-46,D-51,4,2/28/2023 17:30,2/28/2023 21:30,2/28/2023 17:51,2/28/2023 21:15,0,21,-15,-36,Waters,0
2,1888,C-41,T-34,D-40,10,2/28/2023 6:00,2/28/2023 16:00,2/28/2023 6:18,2/28/2023 16:01,0,18,1,-17,Barrett,0
2,1889,C-41,T-36,D-13,4,2/28/2023 17:00,2/28/2023 21:00,2/28/2023 16:46,2/28/2023 20:42,0,-14,-18,-4,Barrett,0
2,1890,C-56,T-15,D-56,8,2/28/2023 12:00,2/28/2023 20:00,2/28/2023 12:23,2/28/2023 20:23,0,23,23,0,Barrett,0
2,1891,C-41,T-35,D-11,11,2/28/2023 5:30,2/28/2023 16:30,2/28/2023 5:47,2/28/2023 16:29,0,17,-1,-18,Gilmour,0
2,1892,C-41,T-31,D-38,9,2/28/2023 8:00,2/28/2023 17:00,2/28/2023 7:49,2/28/2023 17:04,0,-11,4,15,Barrett,0
2,1893,C-41,T-31,D-38,6,2/28/2023 17:00,2/28/2023 23:00,2/28/2023 17:04,2/28/2023 23:00,0,4,0,-4,Barrett,0
2,1894,C-41,T-9,D-9,12,2/28/2023 6:00,2/28/2023 18:00,2/28/2023 5:47,2/28/2023 17:52,0,-13,-8,5,Barrett,0
2,1895,C-41,T-29,D-17,14,2/28/2023 6:00,2/28/2023 20:00,2/28/2023 6:21,2/28/2023 20:03,0,21,3,-18,Barrett,0
2,1896,C-41,T-38,D-36,14,2/28/2023 5:30,2/28/2023 19:30,2/28/2023 5:54,2/28/2023 19:02,0,24,-28,-52,Mason,0
2,1897,C-41,T-13,D-46,13,2/28/2023 5:00,2/28/2023 18:00,2/28/2023 5:26,2/28/2023 17:49,0,26,-11,-37,Barrett,0
2,1898,C-41,T-3,D-66,12,2/28/2023 5:00,2/28/2023 17:00,2/28/2023 6:31,2/28/2023 17:17,0,91,17,-74,Barrett,0
2,1899,C-41,T-3,D-66,3.5,2/28/2023 17:00,2/28/2023 20:30,2/28/2023 17:17,2/28/2023 19:36,0,17,-54,-71,Barrett,0
2,1900,C-23,T-44,D-61,6,2/28/2023 16:30,2/28/2023 22:30,2/28/2023 16:38,2/28/2023 20:47,0,8,-103,-111,Barrett,0
2,1901,C-41,T-44,D-61,11.5,2/28/2023 5:00,2/28/2023 16:30,2/28/2023 5:34,2/28/2023 16:38,0,34,8,-26,Barrett,0
2,1902,C-41,T-17,D-44,7.5,2/28/2023 10:30,2/28/2023 18:00,2/28/2023 10:11,2/28/2023 18:14,1,-19,14,33,Barrett,0
2,1903,C-23,T-17,D-44,4.5,2/28/2023 6:00,2/28/2023 10:30,2/28/2023 6:04,2/28/2023 10:11,0,4,-19,-23,Barrett,0
2,1904,C-41,T-40,D-63,12,2/28/2023 5:00,2/28/2023 17:00,2/28/2023 5:03,2/28/2023 16:16,0,3,-44,-47,Barrett,0
2,1905,C-41,T-45,D-45,12,2/28/2023 5:00,2/28/2023 17:00,2/28/2023 6:19,2/28/2023 17:12,0,79,12,-67,Barrett,0
2,1906,C-41,T-45,D-45,3,2/28/2023 17:00,2/28/2023 20:00,2/28/2023 17:12,2/28/2023 19:33,0,12,-27,-39,Barrett,0
2,1907,C-41,T-33,D-69,14,2/28/2023 5:00,2/28/2023 19:00,2/28/2023 4:45,2/28/2023 18:42,0,-15,-18,-3,Barrett,0
2,1908,C-41,T-17,D-68,3.5,2/28/2023 17:30,2/28/2023 21:00,2/28/2023 17:30,2/28/2023 21:31,1,0,31,31,Barrett,0
2,1909,C-41,T-17,D-68,8.5,2/28/2023 21:00,3/1/2023 5:30,2/28/2023 21:31,3/1/2023 5:50,0,31,20,-11,Barrett,0
3,1910,C-41,T-39,D-65,12.5,3/1/2023 5:30,3/1/2023 18:00,3/1/2023 5:30,3/1/2023 17:43,0,0,-17,-17,Barrett,0
3,1911,C-41,T-25,D-41,14,3/1/2023 18:00,3/2/2023 8:00,3/1/2023 18:52,3/2/2023 7:22,0,52,-38,-90,Gilmour,0
3,1912,C-41,T-4,D-1,13.5,3/1/2023 6:00,3/1/2023 19:30,3/1/2023 6:32,3/1/2023 18:26,0,32,-64,-96,Gilmour,0
3,1913,C-41,T-47,D-22,13.5,3/1/2023 6:00,3/1/2023 19:30,3/1/2023 6:34,3/1/2023 18:23,0,34,-67,-101,Gilmour,0
3,1914,C-41,T-10,D-29,3,3/1/2023 5:00,3/1/2023 8:00,3/1/2023 5:30,3/1/2023 7:57,0,30,-3,-33,Wright,0
3,1915,C-23,T-10,D-29,6,3/1/2023 8:00,3/1/2023 14:00,3/1/2023 7:57,3/1/2023 13:56,0,-3,-4,-1,Wright,0
3,1916,C-41,T-10,D-29,7,3/1/2023 14:00,3/1/2023 21:00,3/1/2023 13:56,3/1/2023 20:22,0,-4,-38,-34,Wright,0
3,1917,C-41,T-18,D-4,13,3/1/2023 4:30,3/1/2023 17:30,3/1/2023 5:07,3/1/2023 16:41,0,37,-49,-86,Barrett,0
3,1918,C-41,T-20,D-70,13.5,3/1/2023 5:30,3/1/2023 19:00,3/1/2023 6:05,3/1/2023 18:25,0,35,-35,-70,Mason,0
3,1919,C-41,T-46,D-51,14,3/1/2023 6:30,3/1/2023 20:30,3/1/2023 7:04,3/1/2023 19:47,0,34,-43,-77,Waters,0
3,1920,C-41,T-34,D-40,12,3/1/2023 6:00,3/1/2023 18:00,3/1/2023 6:39,3/1/2023 17:09,0,39,-51,-90,Barrett,0
3,1921,C-23,T-36,D-13,9,3/1/2023 12:00,3/1/2023 21:00,3/1/2023 11:56,3/1/2023 20:18,0,-4,-42,-38,Barrett,0
3,1922,C-25,T-15,D-56,13,3/1/2023 6:30,3/1/2023 19:30,3/1/2023 6:44,3/1/2023 19:05,0,14,-25,-39,Barrett,0
3,1923,C-41,T-35,D-11,7,3/1/2023 6:00,3/1/2023 13:00,3/1/2023 6:24,3/1/2023 13:10,0,24,10,-14,Gilmour,0
3,1924,C-41,T-35,D-11,7.5,3/1/2023 13:00,3/1/2023 20:30,3/1/2023 13:10,3/1/2023 19:48,0,10,-42,-52,Gilmour,0
3,1925,C-41,T-31,D-15,12,3/1/2023 18:30,3/2/2023 6:30,3/1/2023 18:15,3/2/2023 6:20,0,-15,-10,5,Barrett,0
3,1926,C-41,T-31,D-38,10,3/1/2023 8:00,3/1/2023 18:00,3/1/2023 7:59,3/1/2023 18:15,0,-1,15,16,Barrett,0
3,1927,C-41,T-9,D-9,6,3/1/2023 6:00,3/1/2023 12:00,3/1/2023 6:06,3/1/2023 11:37,0,6,-23,-29,Barrett,0
3,1928,C-41,T-29,D-17,14,3/1/2023 6:00,3/1/2023 20:00,3/1/2023 6:16,3/1/2023 19:43,0,16,-17,-33,Barrett,0
3,1929,C-41,T-38,D-36,14,3/1/2023 5:30,3/1/2023 19:30,3/1/2023 5:48,3/1/2023 19:02,0,18,-28,-46,Mason,0
3,1930,C-41,T-13,D-46,12,3/1/2023 5:00,3/1/2023 17:00,3/1/2023 5:24,3/1/2023 16:51,0,24,-9,-33,Barrett,0
3,1931,C-41,T-3,D-66,3,3/1/2023 5:00,3/1/2023 8:00,3/1/2023 6:56,3/1/2023 7:55,0,116,-5,-121,Barrett,0
3,1932,C-41,T-3,D-66,9.5,3/1/2023 10:30,3/1/2023 20:00,3/1/2023 10:03,3/1/2023 18:57,0,-27,-63,-36,Barrett,0
3,1933,C-23,T-3,D-66,2.5,3/1/2023 8:00,3/1/2023 10:30,3/1/2023 7:55,3/1/2023 10:03,0,-5,-27,-22,Barrett,0
3,1934,C-41,T-44,D-61,14,3/1/2023 5:00,3/1/2023 19:00,3/1/2023 5:54,3/1/2023 18:54,0,54,-6,-60,Barrett,0
3,1935,C-43,T-40,D-63,10,3/1/2023 4:00,3/1/2023 14:00,3/1/2023 4:03,3/1/2023 14:48,0,3,48,45,Barrett,0
3,1936,C-41,T-14,D-31,12,3/1/2023 6:00,3/1/2023 18:00,3/1/2023 6:10,3/1/2023 16:59,0,10,-61,-71,Barrett,0
3,1937,C-41,T-30,D-44,12,3/1/2023 5:00,3/1/2023 17:00,3/1/2023 5:05,3/1/2023 16:56,0,5,-4,-9,Barrett,0
3,1938,C-41,T-45,D-45,14,3/1/2023 5:00,3/1/2023 19:00,3/1/2023 6:08,3/1/2023 18:38,0,68,-22,-90,Barrett,0
3,1939,C-41,T-33,D-69,14,3/1/2023 5:00,3/1/2023 19:00,3/1/2023 4:41,3/1/2023 18:51,0,-19,-9,10,Barrett,0
3,1940,C-41,T-13,D-68,12,3/1/2023 17:30,3/2/2023 5:30,3/1/2023 17:54,3/2/2023 5:29,1,24,-1,-25,Barrett,0
3,1941,C-41,T-46,D-51,14,3/2/2023 5:30,3/2/2023 19:30,3/2/2023 6:11,3/2/2023 18:57,0,41,-33,-74,Waters,0
3,1942,C-41,T-47,D-22,12.5,3/2/2023 5:30,3/2/2023 18:00,3/2/2023 6:16,3/2/2023 16:34,0,46,-86,-132,Gilmour,0
3,1943,C-41,T-39,D-65,12,3/2/2023 5:00,3/2/2023 17:00,3/2/2023 5:10,3/2/2023 16:41,0,10,-19,-29,Barrett,0
3,1944,C-41,T-17,D-31,11,3/2/2023 6:00,3/2/2023 17:00,3/2/2023 6:28,3/2/2023 16:35,0,28,-25,-53,Barrett,0
3,1945,C-41,T-25,D-41,14,3/2/2023 18:00,3/3/2023 8:00,3/2/2023 18:47,3/3/2023 7:43,0,47,-17,-64,Gilmour,0
3,1946,C-41,T-4,D-1,13.5,3/2/2023 6:00,3/2/2023 19:30,3/2/2023 6:15,3/2/2023 17:49,0,15,-101,-116,Gilmour,0
3,1947,C-41,T-10,D-29,14,3/2/2023 5:00,3/2/2023 19:00,3/2/2023 5:32,3/2/2023 18:19,0,32,-41,-73,Wright,0
3,1948,C-41,T-18,D-4,2,3/2/2023 5:00,3/2/2023 7:00,3/2/2023 5:48,3/2/2023 7:19,0,48,19,-29,Barrett,0
3,1949,C-41,T-18,D-4,9,3/2/2023 7:00,3/2/2023 16:00,3/2/2023 7:19,3/2/2023 14:54,0,19,-66,-85,Barrett,0
3,1950,C-41,T-7,D-52,14,3/2/2023 5:30,3/2/2023 19:30,3/2/2023 5:54,3/2/2023 18:59,0,24,-31,-55,Mason,0
3,1951,C-9,T-16,D-35,6,3/2/2023 12:30,3/2/2023 18:30,3/2/2023 12:55,3/2/2023 17:37,0,25,-53,-78,Barrett,0
3,1952,C-41,T-34,D-37,11,3/2/2023 6:30,3/2/2023 17:30,3/2/2023 5:52,3/2/2023 16:31,0,-38,-59,-21,Barrett,0
3,1953,C-25,T-15,D-56,12,3/2/2023 6:00,3/2/2023 18:00,3/2/2023 6:19,3/2/2023 17:22,0,19,-38,-57,Barrett,0
3,1954,C-41,T-35,D-11,14,3/2/2023 6:00,3/2/2023 20:00,3/2/2023 6:22,3/2/2023 18:55,0,22,-65,-87,Gilmour,0
3,1955,C-55,T-31,D-15,11,3/2/2023 19:00,3/3/2023 6:00,3/2/2023 18:44,3/3/2023 6:40,1,-16,40,56,Barrett,0
3,1956,C-41,T-31,D-38,7,3/2/2023 7:00,3/2/2023 14:00,3/2/2023 7:20,3/2/2023 14:03,0,20,3,-17,Barrett,0
3,1957,C-55,T-31,D-38,6,3/2/2023 14:00,3/2/2023 20:00,3/2/2023 14:03,3/2/2023 20:10,1,3,10,7,Barrett,0
3,1958,C-41,T-9,D-9,11,3/2/2023 6:00,3/2/2023 17:00,3/2/2023 5:54,3/2/2023 16:21,0,-6,-39,-33,Barrett,0
3,1959,C-22,T-36,D-48,14,3/2/2023 15:00,3/3/2023 5:00,3/2/2023 15:02,3/3/2023 3:57,0,2,-63,-65,Barrett,0
3,1960,C-41,T-29,D-17,14,3/2/2023 6:00,3/2/2023 20:00,3/2/2023 6:15,3/2/2023 19:44,0,15,-16,-31,Barrett,0
